"x","ale","Scenario","Feature","Model"
-0.220106555285395,0.233885193089241,"Sigmoid","X8","sebart"
-0.113118773777056,0.0127894745614502,"Sigmoid","X8","sebart"
-0.00174622049425081,-0.389108834203668,"Sigmoid","X8","sebart"
0.115859360229028,-0.626280151575726,"Sigmoid","X8","sebart"
0.223091243395064,-0.632950433384384,"Sigmoid","X8","sebart"
0.395366048105382,-0.708158384834221,"Sigmoid","X8","sebart"
0.562563434879366,-0.741887159093056,"Sigmoid","X8","sebart"
0.739987703243208,-0.458260853269424,"Sigmoid","X8","sebart"
0.976873461703096,-0.066764124270435,"Sigmoid","X8","sebart"
1.18800050972755,0.110218210549927,"Sigmoid","X8","sebart"
1.44326419613331,0.052856307645048,"Sigmoid","X8","sebart"
2.47432052857116,-0.460693786094872,"Sigmoid","X8","sebart"
-2.29002581065761,0.256116688191634,"Sigmoid","X8","bart"
-1.57044051134456,0.460434576985047,"Sigmoid","X8","bart"
-1.2104735802965,0.572929749790907,"Sigmoid","X8","bart"
-0.993258588669879,0.599058111056974,"Sigmoid","X8","bart"
-0.853137764312308,0.566189505020309,"Sigmoid","X8","bart"
-0.721235720790198,0.490882957556777,"Sigmoid","X8","bart"
-0.576886942600929,0.376530987311911,"Sigmoid","X8","bart"
-0.388720714504058,0.181498394930652,"Sigmoid","X8","bart"
-0.220106555285395,0.0129039307989336,"Sigmoid","X8","bart"
-0.113118773777056,-0.0763908123966477,"Sigmoid","X8","bart"
-0.00174622049425081,-0.209636262869665,"Sigmoid","X8","bart"
0.115859360229028,-0.305029995711545,"Sigmoid","X8","bart"
0.223091243395064,-0.315230344101911,"Sigmoid","X8","bart"
0.395366048105382,-0.3560532075321,"Sigmoid","X8","bart"
0.562563434879366,-0.399770955484545,"Sigmoid","X8","bart"
0.739987703243208,-0.339772713943926,"Sigmoid","X8","bart"
0.976873461703096,-0.249675061349584,"Sigmoid","X8","bart"
1.18800050972755,-0.253580568473855,"Sigmoid","X8","bart"
1.44326419613331,-0.343849288437662,"Sigmoid","X8","bart"
2.47432052857116,-0.753181910048062,"Sigmoid","X8","bart"
-2.29002581065761,0,"Sigmoid","X8","oracle"
-1.57044051134456,0,"Sigmoid","X8","oracle"
-1.2104735802965,0,"Sigmoid","X8","oracle"
-0.993258588669879,0,"Sigmoid","X8","oracle"
-0.853137764312308,0,"Sigmoid","X8","oracle"
-0.721235720790198,0,"Sigmoid","X8","oracle"
-0.576886942600929,0,"Sigmoid","X8","oracle"
-0.388720714504058,0,"Sigmoid","X8","oracle"
-0.220106555285395,0,"Sigmoid","X8","oracle"
-0.113118773777056,0,"Sigmoid","X8","oracle"
-0.00174622049425081,0,"Sigmoid","X8","oracle"
0.115859360229028,0,"Sigmoid","X8","oracle"
0.223091243395064,0,"Sigmoid","X8","oracle"
0.395366048105382,0,"Sigmoid","X8","oracle"
0.562563434879366,0,"Sigmoid","X8","oracle"
0.739987703243208,0,"Sigmoid","X8","oracle"
0.976873461703096,0,"Sigmoid","X8","oracle"
1.18800050972755,0,"Sigmoid","X8","oracle"
1.44326419613331,0,"Sigmoid","X8","oracle"
2.47432052857116,0,"Sigmoid","X8","oracle"
-2.58181806503429,1.97440642636612,"Sigmoid","X9","sebart"
-1.70809780457759,0.676212251315457,"Sigmoid","X9","sebart"
-1.35316100763673,0.0610441923251659,"Sigmoid","X9","sebart"
-1.14181359444059,0.040729477041199,"Sigmoid","X9","sebart"
-0.961024962747835,0.0273362746067622,"Sigmoid","X9","sebart"
-0.768528354073865,-0.176949179358698,"Sigmoid","X9","sebart"
-0.571431468292011,-0.428757238255628,"Sigmoid","X9","sebart"
-0.388960581541443,-0.452550339091916,"Sigmoid","X9","sebart"
-0.209605755320248,-0.467905221745525,"Sigmoid","X9","sebart"
-0.0544348681223626,-0.510701554082832,"Sigmoid","X9","sebart"
0.112535800945191,-0.443312730540477,"Sigmoid","X9","sebart"
0.262934118239542,-0.3314798758984,"Sigmoid","X9","sebart"
0.379442385837751,-0.144514386940807,"Sigmoid","X9","sebart"
0.487075977543975,0.00223302131937508,"Sigmoid","X9","sebart"
0.598003508745606,0.0391233048042288,"Sigmoid","X9","sebart"
0.722257567375451,0.115528506154765,"Sigmoid","X9","sebart"
0.926467896730153,0.16766005329207,"Sigmoid","X9","sebart"
1.13264344389398,0.135454188858399,"Sigmoid","X9","sebart"
1.44092913997966,0.0152829456393138,"Sigmoid","X9","sebart"
2.37524283312195,0.362882424652297,"Sigmoid","X9","sebart"
-2.58181806503429,0.312887605230605,"Sigmoid","X9","bart"
-1.70809780457759,0.118513580200867,"Sigmoid","X9","bart"
-1.35316100763673,0.0916891650912813,"Sigmoid","X9","bart"
-1.14181359444059,0.110869448541063,"Sigmoid","X9","bart"
-0.961024962747835,0.103199285376391,"Sigmoid","X9","bart"
-0.768528354073865,0.00152580320057172,"Sigmoid","X9","bart"
-0.571431468292011,-0.131204141827777,"Sigmoid","X9","bart"
-0.388960581541443,-0.190128342423395,"Sigmoid","X9","bart"
-0.209605755320248,-0.205495955727806,"Sigmoid","X9","bart"
-0.0544348681223626,-0.232467737499885,"Sigmoid","X9","bart"
0.112535800945191,-0.254660271478397,"Sigmoid","X9","bart"
0.262934118239542,-0.231252433442103,"Sigmoid","X9","bart"
0.379442385837751,-0.179920616941549,"Sigmoid","X9","bart"
0.487075977543975,-0.109088379723748,"Sigmoid","X9","bart"
0.598003508745606,-0.0463430620377511,"Sigmoid","X9","bart"
0.722257567375451,0.0499618545076054,"Sigmoid","X9","bart"
0.926467896730153,0.140456381919891,"Sigmoid","X9","bart"
1.13264344389398,0.163955389182791,"Sigmoid","X9","bart"
1.44092913997966,0.221401136231802,"Sigmoid","X9","bart"
2.37524283312195,0.325953202895188,"Sigmoid","X9","bart"
-2.58181806503429,0,"Sigmoid","X9","oracle"
-1.70809780457759,0,"Sigmoid","X9","oracle"
-1.35316100763673,0,"Sigmoid","X9","oracle"
-1.14181359444059,0,"Sigmoid","X9","oracle"
-0.961024962747835,0,"Sigmoid","X9","oracle"
-0.768528354073865,0,"Sigmoid","X9","oracle"
-0.571431468292011,0,"Sigmoid","X9","oracle"
-0.388960581541443,0,"Sigmoid","X9","oracle"
-0.209605755320248,0,"Sigmoid","X9","oracle"
-0.0544348681223626,0,"Sigmoid","X9","oracle"
0.112535800945191,0,"Sigmoid","X9","oracle"
0.262934118239542,0,"Sigmoid","X9","oracle"
0.379442385837751,0,"Sigmoid","X9","oracle"
0.487075977543975,0,"Sigmoid","X9","oracle"
0.598003508745606,0,"Sigmoid","X9","oracle"
0.722257567375451,0,"Sigmoid","X9","oracle"
0.926467896730153,0,"Sigmoid","X9","oracle"
1.13264344389398,0,"Sigmoid","X9","oracle"
1.44092913997966,0,"Sigmoid","X9","oracle"
2.37524283312195,0,"Sigmoid","X9","oracle"
-1.99239923386966,-0.671457959914932,"Sigmoid","X10","sebart"
-1.48724929727587,0.144831571911521,"Sigmoid","X10","sebart"
-1.22413359839943,0.41750361590123,"Sigmoid","X10","sebart"
-1.06144090386431,0.0767205366212692,"Sigmoid","X10","sebart"
-0.921765841332866,-0.137447047466045,"Sigmoid","X10","sebart"
-0.782823410949673,-0.220372517391688,"Sigmoid","X10","sebart"
-0.626700213521019,0.0620532218856171,"Sigmoid","X10","sebart"
-0.462065554328908,0.496994138948279,"Sigmoid","X10","sebart"
-0.336953115707741,0.457278320366699,"Sigmoid","X10","sebart"
-0.239574038083655,0.260079099424108,"Sigmoid","X10","sebart"
-0.145269924844707,0.117576121317097,"Sigmoid","X10","sebart"
-0.0376592667815552,-0.196601682097027,"Sigmoid","X10","sebart"
0.0788062149012635,-0.413777272171612,"Sigmoid","X10","sebart"
0.17691366796111,-0.44247372981969,"Sigmoid","X10","sebart"
0.298232505757487,-0.449271149516245,"Sigmoid","X10","sebart"
0.485237319583733,-0.284814110679575,"Sigmoid","X10","sebart"
0.691288296946425,-0.0844601798642863,"Sigmoid","X10","sebart"
0.886544420349292,0.0133644879505195,"Sigmoid","X10","sebart"
1.21037723813097,0.131515487753818,"Sigmoid","X10","sebart"
1.7710526663868,0.352147378630271,"Sigmoid","X10","sebart"
-1.99239923386966,-0.0440446951096169,"Sigmoid","X10","bart"
-1.48724929727587,0.078276431189099,"Sigmoid","X10","bart"
-1.22413359839943,0.0214804682880817,"Sigmoid","X10","bart"
-1.06144090386431,-0.12000028977729,"Sigmoid","X10","bart"
-0.921765841332866,-0.195589362845641,"Sigmoid","X10","bart"
-0.782823410949673,-0.121695388572645,"Sigmoid","X10","bart"
-0.626700213521019,0.075932051241304,"Sigmoid","X10","bart"
-0.462065554328908,0.215494262655243,"Sigmoid","X10","bart"
-0.336953115707741,0.201329962069217,"Sigmoid","X10","bart"
-0.239574038083655,0.131529245143947,"Sigmoid","X10","bart"
-0.145269924844707,0.0693422272685406,"Sigmoid","X10","bart"
-0.0376592667815552,0.0121931417810247,"Sigmoid","X10","bart"
0.0788062149012635,-0.0569631097933004,"Sigmoid","X10","bart"
0.17691366796111,-0.107537192382591,"Sigmoid","X10","bart"
0.298232505757487,-0.113503067746073,"Sigmoid","X10","bart"
0.485237319583733,-0.0623218547213585,"Sigmoid","X10","bart"
0.691288296946425,-0.0320656873524326,"Sigmoid","X10","bart"
0.886544420349292,-0.0556777473968514,"Sigmoid","X10","bart"
1.21037723813097,-0.0194016374592729,"Sigmoid","X10","bart"
1.7710526663868,0.0329136645195722,"Sigmoid","X10","bart"
-1.99239923386966,0,"Sigmoid","X10","oracle"
-1.48724929727587,0,"Sigmoid","X10","oracle"
-1.22413359839943,0,"Sigmoid","X10","oracle"
-1.06144090386431,0,"Sigmoid","X10","oracle"
-0.921765841332866,0,"Sigmoid","X10","oracle"
-0.782823410949673,0,"Sigmoid","X10","oracle"
-0.626700213521019,0,"Sigmoid","X10","oracle"
-0.462065554328908,0,"Sigmoid","X10","oracle"
-0.336953115707741,0,"Sigmoid","X10","oracle"
-0.239574038083655,0,"Sigmoid","X10","oracle"
-0.145269924844707,0,"Sigmoid","X10","oracle"
-0.0376592667815552,0,"Sigmoid","X10","oracle"
0.0788062149012635,0,"Sigmoid","X10","oracle"
0.17691366796111,0,"Sigmoid","X10","oracle"
0.298232505757487,0,"Sigmoid","X10","oracle"
0.485237319583733,0,"Sigmoid","X10","oracle"
0.691288296946425,0,"Sigmoid","X10","oracle"
0.886544420349292,0,"Sigmoid","X10","oracle"
1.21037723813097,0,"Sigmoid","X10","oracle"
1.7710526663868,0,"Sigmoid","X10","oracle"
