"x","ale","Scenario","Feature","Model"
-0.916353998164215,5.4736228190334,"Sigmoid","X3","sebart"
-0.746906569956908,4.37405480358082,"Sigmoid","X3","sebart"
-0.574772006112515,3.21502659796204,"Sigmoid","X3","sebart"
-0.412942888547301,2.19182391846283,"Sigmoid","X3","sebart"
-0.280571472506228,0.537906979523952,"Sigmoid","X3","sebart"
-0.16603826062154,-0.601166299349671,"Sigmoid","X3","sebart"
-0.0692304146150803,-1.10851735371787,"Sigmoid","X3","sebart"
0.0469510040004494,-2.86068731981601,"Sigmoid","X3","sebart"
0.201621395009593,-4.84921573156125,"Sigmoid","X3","sebart"
0.336254921912645,-6.03190865412911,"Sigmoid","X3","sebart"
0.440194703849344,-6.54100880990613,"Sigmoid","X3","sebart"
0.583287692744984,-6.30545474961183,"Sigmoid","X3","sebart"
0.704873384251663,-5.25670082348085,"Sigmoid","X3","sebart"
0.904343301866812,-3.14283613518849,"Sigmoid","X3","sebart"
1.16067259948878,-1.14660558025688,"Sigmoid","X3","sebart"
1.47528769112692,1.11437023454608,"Sigmoid","X3","sebart"
2.02143779420995,3.53622963167901,"Sigmoid","X3","sebart"
-2.35207762760333,3.41723738039924,"Sigmoid","X3","bart"
-1.57784762777355,3.59580850206294,"Sigmoid","X3","bart"
-1.19664816373503,3.44374922282296,"Sigmoid","X3","bart"
-0.916353998164215,3.19004284740418,"Sigmoid","X3","bart"
-0.746906569956908,2.89114256204572,"Sigmoid","X3","bart"
-0.574772006112515,2.52405507782403,"Sigmoid","X3","bart"
-0.412942888547301,1.88432942290884,"Sigmoid","X3","bart"
-0.280571472506228,1.04660667353734,"Sigmoid","X3","bart"
-0.16603826062154,0.420546319221664,"Sigmoid","X3","bart"
-0.0692304146150803,-0.245821131139309,"Sigmoid","X3","bart"
0.0469510040004494,-1.6147818417462,"Sigmoid","X3","bart"
0.201621395009593,-3.00528631672198,"Sigmoid","X3","bart"
0.336254921912645,-3.57738308891358,"Sigmoid","X3","bart"
0.440194703849344,-3.67564571441614,"Sigmoid","X3","bart"
0.583287692744984,-3.58217309462521,"Sigmoid","X3","bart"
0.704873384251663,-3.19742770638214,"Sigmoid","X3","bart"
0.904343301866812,-2.24894091488433,"Sigmoid","X3","bart"
1.16067259948878,-1.19101872332027,"Sigmoid","X3","bart"
1.47528769112692,-0.217436742400033,"Sigmoid","X3","bart"
2.02143779420995,0.488295112960742,"Sigmoid","X3","bart"
-2.44997902668468,-5.87198928683014,"Sigmoid","X4","sebart"
-1.57888020996883,-4.11471770345071,"Sigmoid","X4","sebart"
-1.30823571093556,-3.3984844270196,"Sigmoid","X4","sebart"
-1.02791275176721,-2.78673389761453,"Sigmoid","X4","sebart"
-0.807322836710381,-2.20394997123066,"Sigmoid","X4","sebart"
-0.623614878222752,-1.52338141873501,"Sigmoid","X4","sebart"
-0.448378045647911,-1.0249743032283,"Sigmoid","X4","sebart"
-0.290045819333205,-0.258178874794192,"Sigmoid","X4","sebart"
-0.194574019029829,0.38731820535679,"Sigmoid","X4","sebart"
-0.0714792066757858,0.893776913823235,"Sigmoid","X4","sebart"
0.0712437259498663,1.29031390001906,"Sigmoid","X4","sebart"
0.186637612319446,1.24744066057483,"Sigmoid","X4","sebart"
